,Year,Month,Day,Hour,generation biomass,generation fossil brown coal/lignite,generation fossil gas,generation fossil hard coal,generation fossil oil,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind onshore,price actual
34281,2018,11,29,8,356.0,0.0,9402.0,6571.0,300.0,0.0,1267.0,3051.0,5041.0,57.0,82.0,1187.0,295.0,5662.0,72.03
34282,2018,11,29,9,355.0,0.0,9413.0,6545.0,294.0,1.0,1296.0,2998.0,5042.0,62.0,83.0,2334.0,291.0,5201.0,71.46
34283,2018,11,29,10,353.0,0.0,9845.0,6451.0,298.0,1.0,1295.0,2910.0,5042.0,64.0,83.0,3185.0,290.0,4608.0,70.28
34284,2018,11,29,11,357.0,0.0,9719.0,6507.0,300.0,1.0,1277.0,2694.0,5042.0,58.0,85.0,3230.0,281.0,4523.0,69.19
34285,2018,11,29,12,360.0,0.0,9652.0,6499.0,308.0,1.0,1270.0,2358.0,5041.0,56.0,90.0,2972.0,283.0,4865.0,68.72
34286,2018,11,29,13,364.0,0.0,9580.0,6390.0,309.0,1.0,1258.0,1794.0,5040.0,55.0,88.0,2499.0,286.0,5241.0,67.68
34287,2018,11,29,14,368.0,0.0,10672.0,6359.0,309.0,1.0,1225.0,2411.0,5039.0,56.0,87.0,1940.0,291.0,4306.0,68.43
34288,2018,11,29,15,369.0,0.0,11285.0,6571.0,309.0,1.0,1296.0,3928.0,5040.0,56.0,89.0,1061.0,289.0,3835.0,72.2
34289,2018,11,29,16,363.0,0.0,11974.0,6617.0,308.0,0.0,1341.0,5216.0,5041.0,57.0,92.0,281.0,288.0,3629.0,75.79
34290,2018,11,29,17,367.0,0.0,12274.0,6644.0,307.0,0.0,1315.0,6178.0,5042.0,58.0,88.0,102.0,292.0,4271.0,78.4
34291,2018,11,29,18,364.0,0.0,12109.0,6629.0,302.0,0.0,1324.0,6413.0,5042.0,57.0,91.0,73.0,294.0,4772.0,78.7
34292,2018,11,29,19,368.0,0.0,11752.0,6618.0,302.0,1.0,1298.0,4951.0,5042.0,58.0,92.0,68.0,293.0,4963.0,76.0
34293,2018,11,29,20,372.0,0.0,9891.0,6640.0,302.0,1.0,1273.0,3484.0,5040.0,58.0,92.0,63.0,297.0,5261.0,72.9
34294,2018,11,29,21,371.0,0.0,8550.0,6576.0,301.0,1.0,1249.0,3020.0,5039.0,57.0,93.0,61.0,295.0,5357.0,67.77
34295,2018,11,29,22,369.0,0.0,6717.0,6484.0,301.0,1.0,1219.0,1452.0,5041.0,57.0,92.0,61.0,288.0,5786.0,65.39
34296,2018,11,29,23,375.0,0.0,5247.0,6090.0,283.0,1.0,1132.0,1146.0,5041.0,57.0,89.0,61.0,289.0,5869.0,64.04
34297,2018,11,30,0,371.0,0.0,4725.0,5221.0,287.0,15.0,1116.0,983.0,5041.0,56.0,89.0,63.0,301.0,5896.0,58.06
34298,2018,11,30,1,370.0,0.0,4793.0,4911.0,285.0,325.0,1117.0,1184.0,5041.0,54.0,89.0,62.0,302.0,5550.0,54.47
34299,2018,11,30,2,374.0,0.0,4645.0,4778.0,287.0,481.0,1104.0,1111.0,5040.0,56.0,86.0,61.0,303.0,5819.0,53.04
34300,2018,11,30,3,374.0,0.0,4304.0,4512.0,283.0,575.0,1120.0,1059.0,5040.0,56.0,84.0,60.0,304.0,6316.0,51.47
34301,2018,11,30,4,376.0,0.0,4787.0,4739.0,286.0,583.0,1126.0,1333.0,5038.0,56.0,88.0,60.0,304.0,6114.0,52.24
34302,2018,11,30,5,376.0,0.0,6061.0,5488.0,295.0,205.0,1143.0,1420.0,5038.0,57.0,87.0,60.0,299.0,6474.0,58.08
34303,2018,11,30,6,373.0,0.0,8851.0,6108.0,316.0,1.0,1207.0,2476.0,5022.0,58.0,85.0,60.0,302.0,7021.0,69.71
34304,2018,11,30,7,373.0,0.0,9554.0,6332.0,319.0,0.0,1253.0,3792.0,4987.0,58.0,87.0,119.0,303.0,7287.0,72.29
34305,2018,11,30,8,367.0,0.0,9697.0,6318.0,324.0,0.0,1278.0,3771.0,4979.0,58.0,85.0,650.0,302.0,7456.0,71.93
34306,2018,11,30,9,372.0,0.0,9959.0,6471.0,326.0,0.0,1298.0,3778.0,4979.0,58.0,88.0,1568.0,308.0,7718.0,71.8
34307,2018,11,30,10,377.0,0.0,9897.0,6516.0,327.0,1.0,1291.0,2939.0,4978.0,58.0,90.0,2536.0,306.0,7878.0,71.89
34308,2018,11,30,11,379.0,0.0,9783.0,6517.0,325.0,1.0,1256.0,2415.0,4982.0,57.0,96.0,3080.0,299.0,8462.0,71.72
34309,2018,11,30,12,376.0,0.0,9824.0,6451.0,324.0,1.0,1263.0,1795.0,5015.0,57.0,100.0,3343.0,288.0,8588.0,70.53
34310,2018,11,30,13,372.0,0.0,9405.0,6239.0,325.0,55.0,1247.0,1395.0,5030.0,57.0,102.0,3408.0,295.0,8791.0,67.97
34311,2018,11,30,14,365.0,0.0,9691.0,6083.0,323.0,307.0,1240.0,1579.0,5036.0,57.0,103.0,3245.0,282.0,8529.0,68.11
34312,2018,11,30,15,369.0,0.0,9908.0,6248.0,321.0,214.0,1242.0,1764.0,5038.0,57.0,101.0,2506.0,294.0,7898.0,69.23
34313,2018,11,30,16,356.0,0.0,10963.0,6278.0,321.0,1.0,1287.0,3005.0,5039.0,58.0,100.0,1029.0,297.0,6763.0,72.92
34314,2018,11,30,17,355.0,0.0,11546.0,6481.0,321.0,0.0,1306.0,4809.0,5039.0,58.0,102.0,217.0,300.0,6587.0,75.04
34315,2018,11,30,18,355.0,0.0,11477.0,6471.0,319.0,0.0,1288.0,5279.0,5041.0,58.0,100.0,95.0,306.0,6668.0,75.52
34316,2018,11,30,19,357.0,0.0,11413.0,6508.0,319.0,1.0,1274.0,4407.0,5040.0,59.0,100.0,71.0,306.0,6645.0,74.78
34317,2018,11,30,20,356.0,0.0,10380.0,6357.0,319.0,1.0,1231.0,2126.0,5040.0,58.0,101.0,61.0,305.0,6788.0,72.58
34318,2018,11,30,21,354.0,0.0,8134.0,6251.0,316.0,1.0,1179.0,1775.0,5040.0,58.0,101.0,52.0,308.0,6703.0,68.28
34319,2018,11,30,22,352.0,0.0,6629.0,6301.0,309.0,1.0,1146.0,1351.0,5041.0,57.0,98.0,52.0,306.0,6956.0,68.01
34320,2018,11,30,23,272.0,299.0,4919.0,5502.0,328.0,210.0,1123.0,1310.0,6082.0,51.0,97.0,17.0,348.0,8566.0,70.14
34321,2018,12,1,0,271.0,292.0,4240.0,5107.0,319.0,373.0,1031.0,1068.0,6082.0,51.0,97.0,18.0,345.0,8288.0,67.05
34322,2018,12,1,1,282.0,247.0,4038.0,4595.0,317.0,336.0,1005.0,782.0,6080.0,51.0,97.0,16.0,342.0,8050.0,58.69
34323,2018,12,1,2,306.0,203.0,4006.0,4436.0,317.0,505.0,998.0,846.0,6080.0,51.0,96.0,16.0,345.0,7828.0,59.14
34324,2018,12,1,3,294.0,205.0,4251.0,4610.0,308.0,703.0,1012.0,980.0,6081.0,51.0,96.0,17.0,344.0,7493.0,56.12
34325,2018,12,1,4,286.0,301.0,4519.0,4984.0,314.0,472.0,1025.0,1137.0,6081.0,52.0,94.0,17.0,345.0,7010.0,56.63
34326,2018,12,1,5,296.0,426.0,5379.0,5575.0,325.0,83.0,1035.0,1793.0,6082.0,52.0,95.0,17.0,343.0,6519.0,59.72
34327,2018,12,1,6,305.0,525.0,6996.0,5930.0,336.0,1.0,1052.0,3450.0,6082.0,53.0,98.0,16.0,339.0,6155.0,61.06
34328,2018,12,1,7,307.0,603.0,8178.0,6222.0,339.0,1.0,1168.0,4264.0,6081.0,55.0,96.0,50.0,341.0,5812.0,62.59
34329,2018,12,1,8,315.0,633.0,9112.0,6261.0,349.0,1.0,1235.0,4311.0,6079.0,59.0,100.0,700.0,335.0,5379.0,68.12
34330,2018,12,1,9,323.0,649.0,9061.0,6387.0,350.0,1.0,1251.0,4362.0,6078.0,59.0,100.0,1825.0,332.0,4595.0,69.17
34331,2018,12,1,10,321.0,656.0,9082.0,6484.0,347.0,1.0,1254.0,4358.0,6079.0,61.0,97.0,2516.0,331.0,4357.0,69.18
34332,2018,12,1,11,325.0,656.0,9011.0,6411.0,353.0,1.0,1231.0,3248.0,6079.0,70.0,98.0,2996.0,332.0,5057.0,68.86
34333,2018,12,1,12,333.0,651.0,8563.0,6332.0,352.0,1.0,1207.0,2678.0,6079.0,73.0,98.0,3131.0,337.0,5640.0,66.99
34334,2018,12,1,13,347.0,582.0,8044.0,6239.0,360.0,1.0,1202.0,2375.0,6077.0,72.0,100.0,3003.0,343.0,5483.0,64.09
34335,2018,12,1,14,362.0,576.0,8315.0,6310.0,356.0,1.0,1202.0,2169.0,6078.0,72.0,101.0,2458.0,344.0,5303.0,60.09
34336,2018,12,1,15,362.0,615.0,8651.0,6401.0,358.0,1.0,1213.0,2258.0,6078.0,75.0,103.0,1525.0,346.0,5060.0,57.87
34337,2018,12,1,16,362.0,653.0,8840.0,6458.0,358.0,1.0,1247.0,3032.0,6079.0,67.0,106.0,428.0,344.0,4836.0,67.93
34338,2018,12,1,17,362.0,641.0,9128.0,6473.0,345.0,0.0,1322.0,4008.0,6080.0,65.0,107.0,42.0,344.0,4999.0,73.33
34339,2018,12,1,18,361.0,655.0,9197.0,6470.0,339.0,0.0,1363.0,4311.0,6080.0,62.0,108.0,25.0,345.0,5193.0,72.72
34340,2018,12,1,19,367.0,656.0,9068.0,6469.0,338.0,0.0,1323.0,4476.0,6079.0,52.0,107.0,25.0,345.0,4864.0,70.48
34341,2018,12,1,20,368.0,631.0,9105.0,6453.0,335.0,1.0,1308.0,4570.0,6081.0,51.0,104.0,24.0,348.0,4408.0,69.72
34342,2018,12,1,21,361.0,620.0,8084.0,6431.0,352.0,0.0,1241.0,3759.0,6080.0,51.0,106.0,23.0,350.0,4082.0,67.69
34343,2018,12,1,22,362.0,622.0,6826.0,6364.0,359.0,0.0,1104.0,3121.0,6081.0,51.0,106.0,21.0,349.0,4164.0,64.5
34344,2018,12,1,23,373.0,249.0,3395.0,3321.0,242.0,252.0,1068.0,1407.0,7110.0,59.0,96.0,22.0,326.0,9144.0,60.27
34345,2018,12,2,0,376.0,206.0,3394.0,2874.0,247.0,1030.0,1054.0,1417.0,7109.0,59.0,94.0,22.0,322.0,8689.0,53.37
34346,2018,12,2,1,371.0,201.0,3413.0,2750.0,248.0,1688.0,1036.0,1341.0,7109.0,59.0,87.0,21.0,326.0,8423.0,51.32
34347,2018,12,2,2,370.0,216.0,3486.0,2886.0,248.0,2108.0,1036.0,1452.0,7110.0,59.0,86.0,21.0,325.0,8091.0,50.03
34348,2018,12,2,3,374.0,279.0,3334.0,2917.0,244.0,1954.0,1023.0,1203.0,7110.0,59.0,92.0,21.0,307.0,8099.0,50.25
34349,2018,12,2,4,378.0,346.0,3464.0,3111.0,249.0,1677.0,1018.0,1135.0,7110.0,59.0,93.0,21.0,307.0,7916.0,50.98
34350,2018,12,2,5,379.0,394.0,4108.0,3604.0,250.0,1175.0,1076.0,1509.0,7108.0,61.0,95.0,21.0,305.0,7588.0,51.73
34351,2018,12,2,6,382.0,553.0,5071.0,4534.0,263.0,223.0,1165.0,2137.0,7110.0,62.0,94.0,21.0,301.0,7008.0,51.42
34352,2018,12,2,7,383.0,667.0,6107.0,4824.0,303.0,0.0,1154.0,2400.0,7111.0,62.0,93.0,56.0,313.0,6568.0,52.01
34353,2018,12,2,8,381.0,739.0,6816.0,5121.0,302.0,0.0,1236.0,3524.0,7110.0,61.0,93.0,504.0,315.0,6002.0,55.41
34354,2018,12,2,9,377.0,799.0,7250.0,5209.0,308.0,0.0,1285.0,4209.0,7109.0,61.0,95.0,1068.0,313.0,5769.0,60.8
34355,2018,12,2,10,377.0,855.0,7465.0,5245.0,325.0,0.0,1286.0,3859.0,7106.0,59.0,97.0,1592.0,314.0,6143.0,63.12
34356,2018,12,2,11,380.0,881.0,7605.0,5189.0,326.0,0.0,1284.0,3122.0,7104.0,64.0,95.0,1980.0,306.0,6491.0,63.85
34357,2018,12,2,12,376.0,884.0,7674.0,5164.0,317.0,0.0,1278.0,2547.0,7100.0,66.0,92.0,2320.0,322.0,6662.0,67.94
34358,2018,12,2,13,377.0,885.0,6768.0,5116.0,326.0,0.0,1268.0,1959.0,7094.0,73.0,94.0,2669.0,320.0,6968.0,66.48
34359,2018,12,2,14,375.0,886.0,6580.0,4979.0,322.0,150.0,1270.0,1359.0,7092.0,77.0,97.0,2749.0,322.0,7478.0,62.07
34360,2018,12,2,15,375.0,870.0,6369.0,4911.0,322.0,289.0,1142.0,1318.0,7092.0,74.0,95.0,2722.0,325.0,7980.0,61.77
34361,2018,12,2,16,383.0,864.0,6422.0,4988.0,319.0,236.0,1140.0,1468.0,7094.0,74.0,98.0,2135.0,327.0,7777.0,66.78
34362,2018,12,2,17,386.0,894.0,7010.0,5120.0,323.0,0.0,1284.0,3204.0,7092.0,72.0,101.0,848.0,327.0,6766.0,72.51
34363,2018,12,2,18,385.0,908.0,7093.0,5150.0,335.0,0.0,1260.0,4875.0,7093.0,72.0,102.0,261.0,329.0,6693.0,72.35
34364,2018,12,2,19,383.0,910.0,6919.0,5164.0,347.0,0.0,1365.0,5574.0,7092.0,73.0,101.0,143.0,331.0,6598.0,72.85
34365,2018,12,2,20,386.0,910.0,6856.0,5188.0,356.0,0.0,1380.0,5421.0,7095.0,67.0,98.0,109.0,337.0,6164.0,72.61
34366,2018,12,2,21,385.0,901.0,6828.0,5188.0,355.0,0.0,1335.0,3948.0,7096.0,61.0,101.0,56.0,332.0,5742.0,71.22
34367,2018,12,2,22,377.0,868.0,6313.0,5118.0,353.0,0.0,1260.0,2592.0,7097.0,60.0,101.0,19.0,337.0,5443.0,66.96
34368,2018,12,2,23,252.0,0.0,2810.0,724.0,196.0,2311.0,1791.0,3469.0,4746.0,54.0,72.0,27.0,285.0,14572.0,53.89
34369,2018,12,3,0,257.0,0.0,2691.0,709.0,193.0,3177.0,1781.0,2902.0,4764.0,54.0,71.0,27.0,294.0,14396.0,50.93
34370,2018,12,3,1,269.0,0.0,2673.0,704.0,190.0,3688.0,1770.0,2864.0,4792.0,54.0,71.0,27.0,298.0,13960.0,49.65
34371,2018,12,3,2,279.0,0.0,2804.0,725.0,189.0,3546.0,1770.0,2906.0,4822.0,54.0,69.0,27.0,294.0,13244.0,49.38
34372,2018,12,3,3,279.0,0.0,2842.0,728.0,192.0,3266.0,1769.0,2756.0,4851.0,54.0,71.0,27.0,300.0,13123.0,49.8
34373,2018,12,3,4,274.0,0.0,2951.0,804.0,194.0,2856.0,1764.0,2910.0,4879.0,55.0,69.0,27.0,295.0,13300.0,50.85
34374,2018,12,3,5,280.0,0.0,3265.0,805.0,199.0,1401.0,1765.0,3790.0,5044.0,54.0,70.0,27.0,297.0,12967.0,57.92
34375,2018,12,3,6,301.0,0.0,3903.0,880.0,233.0,183.0,1771.0,4620.0,5248.0,54.0,81.0,38.0,301.0,12557.0,67.76
34376,2018,12,3,7,308.0,0.0,4620.0,1040.0,307.0,0.0,1788.0,5973.0,5309.0,62.0,92.0,535.0,300.0,12541.0,70.38
34377,2018,12,3,8,307.0,0.0,4697.0,1068.0,320.0,105.0,1790.0,5741.0,5401.0,59.0,97.0,1512.0,291.0,12507.0,71.8
34378,2018,12,3,9,311.0,0.0,4267.0,1119.0,331.0,150.0,1795.0,5254.0,5492.0,59.0,99.0,2589.0,297.0,13168.0,73.27
34379,2018,12,3,10,304.0,0.0,3914.0,1028.0,336.0,370.0,1757.0,4746.0,5584.0,59.0,99.0,3382.0,301.0,13928.0,73.52
34380,2018,12,3,11,279.0,0.0,3986.0,973.0,338.0,917.0,1748.0,4880.0,5671.0,59.0,100.0,3597.0,302.0,14241.0,73.53
34381,2018,12,3,12,281.0,0.0,4013.0,882.0,342.0,1250.0,1753.0,4728.0,5733.0,60.0,93.0,3591.0,298.0,14238.0,71.98
34382,2018,12,3,13,283.0,0.0,4012.0,890.0,347.0,2133.0,1762.0,4496.0,5790.0,56.0,94.0,3663.0,303.0,14002.0,70.08
34383,2018,12,3,14,284.0,0.0,4213.0,931.0,345.0,2545.0,1788.0,4985.0,5851.0,52.0,98.0,3455.0,287.0,13525.0,71.07
34384,2018,12,3,15,284.0,0.0,4535.0,967.0,349.0,2316.0,1787.0,5156.0,5911.0,53.0,96.0,2910.0,284.0,12914.0,72.23
34385,2018,12,3,16,296.0,0.0,4618.0,951.0,350.0,1718.0,1802.0,5036.0,5989.0,54.0,98.0,2049.0,288.0,12289.0,74.16
34386,2018,12,3,17,305.0,0.0,5584.0,898.0,350.0,928.0,1805.0,5910.0,6043.0,52.0,109.0,923.0,292.0,10498.0,78.79
34387,2018,12,3,18,299.0,0.0,7208.0,995.0,351.0,163.0,1837.0,7802.0,6060.0,54.0,110.0,314.0,294.0,8502.0,77.98
34388,2018,12,3,19,296.0,0.0,6974.0,1105.0,351.0,0.0,1840.0,8515.0,6060.0,55.0,111.0,204.0,290.0,7990.0,77.81
34389,2018,12,3,20,295.0,0.0,6649.0,1084.0,357.0,152.0,1834.0,7685.0,6062.0,55.0,111.0,170.0,296.0,7868.0,75.76
34390,2018,12,3,21,288.0,0.0,5366.0,962.0,363.0,461.0,1846.0,7249.0,6064.0,54.0,111.0,142.0,308.0,7431.0,73.27
34391,2018,12,3,22,287.0,0.0,4238.0,876.0,363.0,667.0,1841.0,6369.0,6065.0,53.0,108.0,133.0,308.0,6889.0,72.14
34392,2018,12,3,23,227.0,0.0,3862.0,1955.0,299.0,1919.0,1777.0,4796.0,5059.0,15.0,95.0,303.0,314.0,9817.0,67.01
34393,2018,12,4,0,247.0,0.0,3650.0,1780.0,291.0,2385.0,1735.0,4613.0,5060.0,16.0,95.0,226.0,293.0,9592.0,62.68
34394,2018,12,4,1,247.0,0.0,3789.0,1737.0,290.0,2937.0,1759.0,4444.0,5061.0,15.0,93.0,130.0,290.0,9190.0,61.66
34395,2018,12,4,2,247.0,0.0,3720.0,1657.0,286.0,3048.0,1714.0,4138.0,5060.0,15.0,94.0,70.0,291.0,9420.0,61.53
34396,2018,12,4,3,232.0,0.0,3689.0,1654.0,276.0,3378.0,1720.0,3902.0,5059.0,15.0,93.0,52.0,307.0,9243.0,61.4
34397,2018,12,4,4,226.0,0.0,3839.0,1760.0,282.0,3046.0,1738.0,4141.0,5060.0,15.0,90.0,47.0,322.0,8842.0,63.42
34398,2018,12,4,5,228.0,0.0,4129.0,1940.0,281.0,682.0,1742.0,4687.0,5059.0,15.0,93.0,22.0,314.0,8490.0,67.56
34399,2018,12,4,6,233.0,0.0,5268.0,2248.0,295.0,70.0,1770.0,5895.0,5058.0,16.0,101.0,31.0,301.0,8007.0,72.85
34400,2018,12,4,7,241.0,0.0,6630.0,2633.0,302.0,0.0,1810.0,7312.0,5057.0,16.0,104.0,233.0,296.0,7374.0,75.58
34401,2018,12,4,8,240.0,0.0,7383.0,2841.0,297.0,0.0,1836.0,8464.0,5044.0,16.0,101.0,783.0,285.0,6937.0,75.4
34402,2018,12,4,9,244.0,0.0,7414.0,2943.0,302.0,0.0,1837.0,8383.0,5023.0,15.0,100.0,1448.0,286.0,6870.0,76.18
34403,2018,12,4,10,240.0,0.0,6953.0,3020.0,301.0,0.0,1842.0,8070.0,5019.0,18.0,101.0,1888.0,286.0,7150.0,75.77
34404,2018,12,4,11,239.0,0.0,7009.0,3016.0,303.0,0.0,1862.0,7506.0,5014.0,21.0,107.0,2026.0,296.0,7172.0,74.27
34405,2018,12,4,12,253.0,0.0,6056.0,2984.0,306.0,2.0,1848.0,7468.0,5038.0,21.0,108.0,1997.0,308.0,6932.0,72.75
34406,2018,12,4,13,248.0,0.0,5398.0,2971.0,309.0,0.0,1814.0,6933.0,5051.0,16.0,108.0,1819.0,306.0,6218.0,73.15
34407,2018,12,4,14,241.0,0.0,5378.0,2919.0,303.0,0.0,1833.0,7262.0,5049.0,16.0,108.0,1652.0,302.0,5879.0,73.84
34408,2018,12,4,15,241.0,0.0,5337.0,2982.0,307.0,0.0,1835.0,7339.0,5049.0,14.0,107.0,1372.0,297.0,5269.0,74.21
34409,2018,12,4,16,242.0,0.0,5466.0,3037.0,312.0,0.0,1847.0,7724.0,5049.0,15.0,108.0,1023.0,294.0,4463.0,76.29
34410,2018,12,4,17,243.0,0.0,5794.0,3021.0,314.0,0.0,1842.0,7525.0,5049.0,16.0,109.0,676.0,277.0,4093.0,84.06
34411,2018,12,4,18,242.0,0.0,6823.0,3018.0,314.0,0.0,1872.0,7457.0,5049.0,15.0,109.0,344.0,275.0,3579.0,84.05
34412,2018,12,4,19,242.0,0.0,7415.0,3011.0,313.0,0.0,1876.0,8311.0,5048.0,15.0,110.0,65.0,277.0,3308.0,77.27
34413,2018,12,4,20,235.0,0.0,7980.0,3033.0,307.0,0.0,1885.0,9728.0,5050.0,16.0,113.0,14.0,282.0,3327.0,75.17
34414,2018,12,4,21,230.0,0.0,6860.0,2980.0,306.0,0.0,1867.0,8791.0,5050.0,16.0,109.0,14.0,280.0,3241.0,73.14
34415,2018,12,4,22,235.0,0.0,5680.0,2970.0,305.0,84.0,1844.0,7169.0,5052.0,15.0,109.0,14.0,297.0,3457.0,72.08
34416,2018,12,4,23,271.0,0.0,5017.0,2567.0,315.0,0.0,1634.0,4008.0,4911.0,57.0,109.0,419.0,226.0,3355.0,67.07
34417,2018,12,5,0,265.0,0.0,4602.0,2313.0,305.0,0.0,1633.0,3627.0,4735.0,56.0,108.0,391.0,228.0,3419.0,61.32
34418,2018,12,5,1,270.0,0.0,4521.0,2137.0,297.0,3.0,1636.0,2885.0,4602.0,55.0,107.0,315.0,237.0,3786.0,58.65
34419,2018,12,5,2,266.0,0.0,4441.0,1852.0,274.0,148.0,1621.0,2091.0,4623.0,56.0,102.0,223.0,229.0,3979.0,56.37
34420,2018,12,5,3,263.0,0.0,4409.0,1463.0,275.0,489.0,1622.0,1758.0,4639.0,53.0,105.0,146.0,229.0,4477.0,55.21
34421,2018,12,5,4,262.0,0.0,4477.0,1310.0,279.0,781.0,1595.0,1803.0,4651.0,53.0,105.0,65.0,229.0,4647.0,58.42
34422,2018,12,5,5,263.0,0.0,4424.0,1282.0,277.0,782.0,1587.0,1713.0,4656.0,53.0,105.0,47.0,228.0,5190.0,61.78
34423,2018,12,5,6,250.0,0.0,4286.0,1265.0,282.0,874.0,1579.0,1757.0,4657.0,54.0,105.0,92.0,227.0,5549.0,69.68
34424,2018,12,5,7,255.0,0.0,4610.0,1331.0,281.0,604.0,1601.0,2275.0,4663.0,54.0,109.0,528.0,225.0,5289.0,72.89
34425,2018,12,5,8,262.0,0.0,3990.0,1679.0,279.0,81.0,1610.0,2696.0,4661.0,54.0,107.0,1389.0,228.0,5441.0,72.52
34426,2018,12,5,9,265.0,0.0,3783.0,1937.0,279.0,147.0,1586.0,2246.0,4669.0,54.0,108.0,2625.0,222.0,6085.0,73.99
34427,2018,12,5,10,263.0,0.0,3457.0,1979.0,281.0,378.0,1578.0,2176.0,4692.0,53.0,107.0,3369.0,210.0,6893.0,73.17
34428,2018,12,5,11,262.0,0.0,3411.0,1757.0,280.0,516.0,1569.0,2081.0,4722.0,54.0,101.0,3909.0,201.0,7768.0,73.07
34429,2018,12,5,12,269.0,0.0,3330.0,1712.0,265.0,1059.0,1571.0,2240.0,4743.0,54.0,98.0,4060.0,197.0,8999.0,71.3
34430,2018,12,5,13,265.0,0.0,3339.0,1826.0,228.0,2143.0,1570.0,1905.0,4751.0,53.0,98.0,3987.0,201.0,10032.0,70.88
34431,2018,12,5,14,256.0,0.0,3197.0,1600.0,192.0,2884.0,1544.0,1698.0,4740.0,53.0,99.0,4065.0,188.0,11040.0,70.51
34432,2018,12,5,15,254.0,0.0,3278.0,1571.0,189.0,3257.0,1553.0,1769.0,4729.0,53.0,100.0,4078.0,181.0,11641.0,70.73
34433,2018,12,5,16,266.0,0.0,3173.0,1525.0,190.0,3161.0,1541.0,1647.0,4736.0,53.0,100.0,3839.0,172.0,12328.0,73.21
34434,2018,12,5,17,265.0,0.0,3200.0,1444.0,191.0,3547.0,1523.0,1671.0,4743.0,53.0,99.0,3378.0,171.0,12646.0,76.3
34435,2018,12,5,18,273.0,0.0,3287.0,1457.0,204.0,3516.0,1533.0,1858.0,4744.0,53.0,100.0,2713.0,157.0,12773.0,73.61
34436,2018,12,5,19,278.0,0.0,3304.0,1483.0,221.0,2309.0,1551.0,2223.0,4754.0,52.0,98.0,1538.0,160.0,12815.0,72.8
34437,2018,12,5,20,274.0,0.0,3217.0,1435.0,226.0,643.0,1574.0,2701.0,4766.0,56.0,95.0,741.0,162.0,11660.0,71.19
34438,2018,12,5,21,263.0,0.0,3507.0,1433.0,231.0,579.0,1571.0,2410.0,4792.0,56.0,94.0,560.0,163.0,11526.0,69.46
34439,2018,12,5,22,265.0,0.0,3773.0,1455.0,231.0,798.0,1561.0,2448.0,4825.0,56.0,93.0,532.0,165.0,10892.0,67.19
34440,2018,12,5,23,343.0,441.0,5224.0,1419.0,313.0,154.0,1708.0,3926.0,5059.0,53.0,100.0,131.0,219.0,4171.0,61.05
34441,2018,12,6,0,341.0,439.0,5021.0,1392.0,309.0,156.0,1683.0,3889.0,5060.0,53.0,102.0,85.0,228.0,4063.0,57.22
34442,2018,12,6,1,341.0,440.0,5069.0,1355.0,315.0,156.0,1687.0,3203.0,5061.0,53.0,100.0,54.0,233.0,3998.0,53.47
34443,2018,12,6,2,339.0,438.0,5071.0,1318.0,310.0,156.0,1689.0,3152.0,5061.0,52.0,101.0,55.0,232.0,3871.0,53.2
34444,2018,12,6,3,340.0,436.0,4936.0,1384.0,315.0,156.0,1674.0,2917.0,5062.0,52.0,101.0,44.0,231.0,4033.0,53.15
34445,2018,12,6,4,340.0,441.0,4884.0,1418.0,312.0,156.0,1697.0,2887.0,5063.0,53.0,100.0,25.0,233.0,4217.0,53.4
34446,2018,12,6,5,340.0,420.0,5520.0,1466.0,319.0,156.0,1722.0,3636.0,5063.0,52.0,104.0,34.0,235.0,4246.0,58.53
34447,2018,12,6,6,341.0,437.0,5778.0,1536.0,329.0,94.0,1736.0,4420.0,5062.0,53.0,104.0,233.0,232.0,4032.0,67.74
34448,2018,12,6,7,345.0,477.0,5769.0,1683.0,330.0,1.0,1785.0,4955.0,5062.0,53.0,105.0,912.0,234.0,3763.0,67.75
34449,2018,12,6,8,344.0,490.0,5621.0,1960.0,327.0,0.0,1839.0,5218.0,5061.0,53.0,106.0,2211.0,239.0,3676.0,69.0
34450,2018,12,6,9,343.0,486.0,5685.0,1982.0,321.0,0.0,1803.0,4809.0,5060.0,54.0,111.0,3539.0,240.0,3878.0,70.23
34451,2018,12,6,10,335.0,486.0,5759.0,1932.0,318.0,0.0,1800.0,4440.0,5059.0,54.0,112.0,4266.0,241.0,4686.0,70.34
34452,2018,12,6,11,332.0,455.0,5518.0,1942.0,323.0,7.0,1796.0,3896.0,5058.0,54.0,110.0,4601.0,242.0,5522.0,69.63
34453,2018,12,6,12,333.0,304.0,5326.0,1876.0,326.0,144.0,1782.0,3703.0,5057.0,54.0,109.0,4626.0,240.0,6228.0,68.93
34454,2018,12,6,13,333.0,107.0,5171.0,1717.0,329.0,154.0,1784.0,3769.0,5056.0,53.0,110.0,4420.0,235.0,6523.0,68.19
34455,2018,12,6,14,340.0,0.0,5052.0,1535.0,324.0,235.0,1784.0,3866.0,5055.0,52.0,110.0,4162.0,235.0,6960.0,64.99
34456,2018,12,6,15,356.0,0.0,4814.0,1481.0,326.0,243.0,1791.0,4040.0,5053.0,51.0,108.0,3709.0,232.0,7351.0,66.45
